en,ja
Basic Attack: Smash 'n' Bash,通常攻撃：打ち砕いて、ぶちのめす
Dodge: Wait 'n' See,回避：今に見てな！
Dash Attack: Tremble!,ダッシュ攻撃：震えろ
Dodge Counter: Don't Look Down on Me,回避反撃：見くびるな！
Basic Attack: Debt Reconciliation,通常攻撃：帳尻合わせ
Dodge: Missing Invoice,回避：伝票の穴
Quick Assist: Coming Thru!,クイック支援：あたしがやる！
Defensive Assist: Protective Hammer,パリィ支援：護身槌
Assist Follow-Up: Hammer Bell,支援突撃：鐘打
Dash Attack: Incoming Expense,ダッシュ攻撃：経費で落とす
Dodge Counter: Accounts Settled,回避反撃：清算
Quick Assist: Joint Account,クイック支援：共同取り立て
Special Attack: Hammer Time,特殊スキル：爆破！ハンマータイム
Defensive Assist: Risk Allocation,パリィ支援：リスク分散
EX Special Attack: Boiling Furnace,強化特殊スキル：沸騰溶炉
Assist Follow-Up: Don't Break Contract,支援突撃：債務不履行罰則
Chain Attack: Natural Disaster,連携スキル：天崩・地裂
Ultimate: Hammerquake,終結スキル：地の底にぶちこんでやる！
Special Attack: Fiscal Fist,特殊スキル：債「拳」格付
Core Passive: Demolition Hammer,コアパッシブ：爆砕槌
Additional Ability: Belobog Management,追加能力：白祇式経営学
EX Special Attack: Cashflow Counter,強化特殊スキル：債「拳」弁砕
Chain Attack: Signed and Sealed,連携スキル：押印、決裁
Ultimate: Complete Payback,連携スキル：押印、決裁
Additional Ability: Contractual Agreement,追加能力：契約合意
Starlight Knight,スターライトナイト
This Is How I Am,私たちのあるべき姿
Oh~ Sweetie,OH～ハニ～
Don't Touch,ドント・タッチ
Coffee Mate,コーヒー・ラバーズ
Enter the Ether,エーテル・ドリーム
Glorious Guardians,栄光の守護者たち
Beheboth,エーテリアス・獣たちの都市
Bangboo knows!,ボンプは知っている！
Small Body Big Crisis,小さな体、大きなトラブル
Final Punch,ファイナル・パンチ
Nihility,虚無
Dodge,回避
Assist,支援スキル
Special Attack,特殊スキル
Chain Attack,連携スキル
Core Skill,コアスキル
More Than One Truth,真実はいつも無数
Return to Giallo City,ジャーロ・シティ
The Big Hollow,ザ・ビッグ・ホロウ
TreCarls,ザ・カールズ
Attack on Cyberz,アタック・オン・サイバーズ
Dimensional Musketeer,ディメンショナル・スナイパー
7710 and Its Cat,7710と彼の猫
The Port Peak,ポッター・ヒル
The Ridu Tour,エリーガイド
Raiders of the Hollow,レイダーズ／ホロウの秘宝
Encore,舞台よ永遠に
Disappearing Elevator,消えたエレベーター
Invasion: Next Gen,インベージョン：ニュージェネレーション
Last Flight,ラスト・フライト
Never Overtime,定時の神話
Sunset Plaza,黄昏広場
Back 2 Life,ホロウ茶会
Unlimited Players,レディ・プレイヤー∞
Rookie's Guide to the Hollow,ホロウヒッチハイク・ガイド
First Piece of Soil,一杯の土から
The Heartbeat,10万回の拍動
Best Bid,ベスト・ビド
Black LP Player,ブラック・LP
Family,ファミリー・スピード
Black Tales,ブラックペーパー・テイルズ
We Need You,キミの力が必要だ！
Starlight Knight (Special Edition),スターライトナイト（特別版）
New Eridu Special,新エリー都スペシャル
Black Tea Latte,紅茶ラテ
Barley Latte (Mild),ムギラテ（薄め）
Mochaccino (Mild),モカチーノ（薄め）
Fruit Foam Latte (Mild),フルーツフォームラテ（薄め）
Moonrock Mochaccino,ムーンロックモカ
Fruit Foam Latte,フルーツフォームラテ
Barley Latte (Strong),ムギラテ（濃いめ）
Barley Latte,ムギラテ
Pepper Latte,ペッパーラテ
Mochaccino,モカチーノ
Pepper Latte (Mild),ペッパーラテ（薄め）
Black Tea Latte (Mild),紅茶ラテ（薄め）
Black Tea Latte (Mild),紅茶ラテ（濃いめ）
Moonrock Mochaccino (Strong),ムーンロックモカ（薄め）
Moonrock Mochaccino (Strong),ムーンロックモカ（濃いめ）
Hati,ハティ
Basic Offense Certification Seal,初級強攻認証バッジ
Advanced Offense Certification Seal,高級強攻認証バッジ
Pioneer's Certification Seal,バンガード認証バッジ
Basic Stun Certification Seal,初級撃破認証バッジ
Advanced Stun Certification Seal,高級撃破認証バッジ
Buster Certification Seal,ブレイカー認証バッジ
Basic Anomaly Certification Seal,初級異常認証バッジ
Advanced Anomaly Certification Seal,高級異常認証バッジ
Controller Certification Seal,ルーラー認証バッジ
Basic Support Certification Seal,初級支援認証バッジ
Advanced Support Certification Seal,高級支援認証バッジ
Ruler Certification Seal,コマンダー認証バッジ
Basic Defense Certification Seal,初級防護認証バッジ
Advanced Defense Certification Seal,高級防護認証バッジ
Defender Certification Seal,ガードナー認証バッジ
Sofa,ソファ
Intelligence,情報
Alpeca,アルペカ
Arlaune,アルラウネ
Armored Hati,アーマーハティ
Beholder Engine,エンジンビホルダー
Black Veil Marionette,マリオネット・ブラックベール
Blastcrawler,ブラストスパイダー
Dullahan,デュラハン
Farbauti,ファールバウティ
Faun,サテュロス
Corrupted Bandit - Frenzied Maniac,賊害侵蝕体・狂乱暴徒
Goblin,ゴブリン
Hollow Thug - Raider,ホロウ荒らし・略奪者
Strike Jaeger,突撃猟兵
Gray Veil Marionette,マリオネット・グレイベール
Corrupted Bandit - Greedy Ranger,賊害侵蝕体・強欲射手
Hoplitai,ホプリタイ
Ethereal,エーテリアス
Ionized - Nassellaria,電離体・ナセリア
Ionized - Cyrtoidea,電離体・セトリア
Metro Goblin,メトロゴブリン
Specter,スペクター
Tarasque Mixer,タラスクミキサー
Hornet,ホーネット
Symbiotic Ethereal Swarm - Code Name: Nineveh,相利共生型エーテリアス群・コード：ニネヴェ
Thanatos,タナトス
Tyrfing,ティルヴィング
Corrupted Bandit - Vicious Striker,賊害侵蝕体・悪辣討手
Corrupted Bandit - Wicked Wraith,賊害侵蝕体・憤怒悪鬼
Corrupted Bandit - Ruthless Fiend,賊害侵蝕体・凶悪狂人
Corrupted,侵蝕体
Ether Mutants,エーテルの異形
Dry Ice Field,ドライアイスリンク
Iceblade Dance,氷刀の舞
Frozen Hurricane,氷嵐のスピン
Tea Break,ティータイム
Penguinboo,ペンギンボンプ
Personal Butler,あなた様だけの執事
Afternoon Dessert,午後のデザート
Hollow Thug - Pyromaniac,ホロウ荒らし・放火魔
Hollow Thug - Poacher,ホロウ荒らし・密猟者
Hollow Thug - Assaulter,ホロウ荒らし・襲撃者
Hollow Thug - Bulky Enforcer,ホロウ荒らし・殴り屋
Hollow Thug - Bulky Intimidator,ホロウ荒らし・殴打暴虐者
Magnetiboo,クッツキボンプ
Booressure,キアツデボンプ
Avocaboo,アボカドボンプ
Luckyboo,オマネキボンプ
Devilboo,アクマデボンプ
Electroboo,ビリビリボンプ
Boollseye,ズバットボンプ
Cryboo,ウルリンボンプ
Paperboo,ハコイリボンプ
Sumoboo,オスモウボンプ
Exploreboo,タンケンボンプ
Bagboo,フクロノボンプ
Magnetic Lock-On,磁力でピタッと
Magnetic Attraction,磁極の吸引
Ether Bubble,エーテル・キャビテーション
Almost Got It All!,もう少しで箱買い！
Self-Motivation,飴も鞭も自腹
Let's Have a Showdown!,刺激的なバトルを！
Chips Are 50% Off Here?,ここのコンビニ、ポテト半額だって？
Gimme Another Bowl!,おかわり！
Up Ahead... Is an Abyss!,その先は沼だぞ…
Resonance Chords,共振和音
Friendship Supervision,子供たちの交流を見守り隊
Don't Get Greedy,暴食禁止
Revolver of Fortune,ラッキーリボルバー
Luck is Skill,運も実力のうち
Lucky Trigger,幸運のトリガー
Portable Machine Gun - Debt-Clearer,携帯型機関銃・債務クライシス
Street Code,ストリートをうろつく時の心得
Portable Machine Gun - Gatling Debt-Clearer,携帯型機関銃・債務クリアランス
Lavish Spending,一擲千金
Luck is a Component of Power,運も実力のうち
Light Jaeger,軽装猟兵
Autonomous Support Unit - Guardian,自律補助ユニット・「ガーディアン」
Autonomous Tactical Unit - Typhon Challenger,自律戦術ユニット・「テューポーン・チャレンジャー」
Illegal Support Unit - Enraged Sweeper,違法補助ユニット・「怒れる男」
Friday,フライデー
Hans,ハンス
Greta,グレーテル
Mini Cargo Truck,自走カーゴ
Combat,作戦
Hollow Thug - Ambusher,ホロウ荒らし・奇襲者
Remodeling Shop,カスタムショップ
Energy,エネルギー
Sweet and Juicy,スイート＆ジューシー
Replenishing Sugar Levels,糖分補充
"Closer, Closer...",近くに、もっと近くに…
Swiftly Honed,包丁を研ぐ
That's Close Enough!,近いって！
Straight in the Heart,ハートを射抜く
Crossfire Missiles,ハートを射抜く
Dart of Desperation,デス・ダーツ
Balanced Pressure,気圧均衡
Pull-Tab Bomb,ピン付き爆弾
Building Heat,ヒート蓄積
Shocking Gift,爆烈ギフト
Fading Signal,残響シグナル
Bangbuck,ボンプコイン
Marcel Modified Part,マルセル製改造ユニット
Nhe-nhe?! Nha-na-neh!,ンナ！？ンンナ！
I Might As Well,せっかく来たんだし…
Film Critic,映画評論家
Film Aficionado,映画通
Midnight Whispers,真夜中の内緒話
Into the Bangboo Era!,ようこそ、ボンプの時代へ
Basic Physical Chip,基礎物理チップ
Advanced Physical Chip,上級物理チップ
Specialized Physical Chip,特化物理チップ
Basic Burn Chip,基礎着火チップ
Advanced Burn Chip,上級着火チップ
Specialized Burn Chip,特化着火チップ
Basic Freeze Chip,基礎氷結チップ
Advanced Freeze Chip,上級氷結チップ
Specialized Freeze Chip,特化氷結チップ
Basic Shock Chip,基礎感電チップ
Advanced Shock Chip,上級感電チップ
Specialized Shock Chip,特化感電チップ
Basic Ether Chip,基礎エーテルチップ
Advanced Ether Chip,上級エーテルチップ
Specialized Ether Chip,特化エーテルチップ
Masterful Masterpiece,マスターピース
Hamster Cage Pass,アクセサリ「ハムスターケージ」
Ferocious Grip,殺戮を掴む掌
Living Drive,活性ドライブ
Finale Dance Shoes,終幕のダンスシューズ
Watch Your Step,足元注意
Higher Dimensional Data: Murderous Obituary,高次元データ：凶刑の訃報
Higher Dimensional Data: Crimson Awe,高次元データ：深紅の震慄
Higher Dimensional Data: Ethereal Pursuit,高次元データ：追襲の骸影
Higher Dimensional Data: Steel Malice,高次元データ：鋼鉄の悪意
Higher Dimensional Data: Destructive Advance,高次元データ：壊滅の突進
Attack Component,強攻キット
Stun Component,撃破キット
Anomaly Component,異常キット
Support Component,支援キット
Defense Component,防護キット
Reinforced Attack Component,強化型強攻キット
Reinforced Stun Component,強化型撃破キット
Reinforced Anomaly Component,強化型異常キット
Expert Challenge,エキスパート挑戦
Reinforced Support Component,強化型支援キット
Organic,生物
Reinforced Defense Component,強化型防護キット
Specialized Attack Component,特化型強攻キット
Specialized Stun Component,特化型撃破キット
Specialized Anomaly Component,特化型異常キット
Specialized Support Component,特化型支援キット
Specialized Defense Component,特化型防護キット
Ether Electrolyte,エーテル電解液
Concentrated Cooling Fluid,濃縮型冷却液
Machine,機械
Typhon Slugger,「テューポーン・スラッガー」
Eridu Tycoon,「グランドエリート」
Fragrant Infusion,浸染する芳香
[Lunar] Pleniluna,「月相」-望
[Lunar] Decrescent,「月相」-晦
[Lunar] Noviluna,「月相」-朔
[Reverb] Mark I,「残響」-Ⅰ型
[Reverb] Mark II,「残響」-Ⅱ型
[Reverb] Mark III,「残響」-Ⅲ型
[Vortex] Revolver,「激流」-銃型
[Vortex] Arrow,「激流」-矢型
[Vortex] Hatchet,「激流」-斧型
[Magnetic Storm] Alpha,「磁気嵐」-壱式
[Magnetic Storm] Bravo,「磁気嵐」-弐式
[Magnetic Storm] Charlie,「磁気嵐」-参式
[Identity] Base,「恒等式」-本格
[Identity] Inflection,「恒等式」-変格
Snaky Voucher,ニョロニョロ引換券
Outpost Interior,前哨基地内部
Ray Yersin,レイ・エリツィン
Vegetable Noodles,白鉢野菜ラーメン
Pumpkin Soup Noodles,白鉢かぼちゃラーメン
Fried BBQ Noodles,白鉢揚げチャーシュー麺
Red Chilli Meat Noodles,白鉢赤辛肉盛りラーメン
Green Pepper Meat Noodles,白鉢ピーマン肉盛りラーメン
Seafood Noodles,白鉢海鮮ラーメン
Mushroom Noodles,黒鉢きのこラーメン
Smoked BBQ Noodles,黒鉢燻製チャーシュー麺
Red Chilli Chicken Noodles,黒鉢赤辛鶏白湯ラーメン
Green Pepper Chicken Noodles,黒鉢ピーマン鶏白湯ラーメン
Fresh Iced Noodles,黒鉢海鮮冷やしラーメン
Cold Noodles,黒鉢冷やし混ぜ麺
Bone Broth Noodles,黒鉢豚骨ラーメン
Maximum Voltage!,ひゃくまんボルト！
Inductive Current,誘導電流
Billion Volt Thunderbolt!,いちおくボルト！
Modded Ether Detector,改良型エーテル探知機
Ether Detection Specialist,エーテル探知のプロ
Enzo,エンゾウ
Decoy Paper Armor,おとり箱
Cardboard Armor,段ボールアーマー
Paper Armor: Impact Mode,段ボールアーマー・衝撃モード
Attack,強攻
Support,支援
Defense,防護
Anomaly,異常
Trigger,「トリガー」
Thugs,暴徒
Golden Bangboo,ゴールドボンプ
Friday - Energized,フライデー・蓄エネ型
Friday - Overclocked,フライデー・高周波数型
Ahriman - Energized,アフリマン・蓄エネ型
Alpeca - Energized,アルペカ・蓄エネ型
Arlaune - Energized,アルラウネ・蓄エネ型
Blastcrawler - Energized,ブラストスパイダー・蓄エネ型
Newborn Dead End Butcher,初生のデッドエンドブッチャー
Dullahan - Energized,デュラハン・蓄エネ型
Newborn Dullahan,初生のデュラハン
Ionized - Dullahan,電離体・デュラハン
Notorious - Dullahan,要警戒・デュラハン
Hans - Energized,ハンス・蓄エネ型
Hans - Overclocked,ハンス・高周波数型
Armored Hati - Energized,アーマーハティ・蓄エネ型
Notorious - Armored Hati,要警戒・アーマーハティ
Farbauti - Energized,ファールバウティ・蓄エネ型
Ionized - Farbauti,電離体・ファールバウティ
Faun - Energized,サテュロス・蓄エネ型
Goblin - Energized,ゴブリン・蓄エネ型
Hati - Energized,ハティ・蓄エネ型
Notorious - Hati,要警戒・ハティ
Hoplitai - Energized,ホプリタイ・蓄エネ型
Mandrake - Energized,マンドレイク・蓄エネ型
Metro Goblin - Energized,メトロゴブリン・蓄エネ型
Specter - Energized,スペクター・蓄エネ型
Thanatos - Energized,タナトス・蓄エネ型
Ionized - Thanatos,電離体・タナトス
Notorious - Thanatos,要警戒・タナトス
Tyrfing - Energized,ティルヴィング・蓄エネ型
