Bond of Light and Shadow,"When activating her Chain Attack or Ultimate , Evelyn gains Shadowstring Edge for 20s. During Shadowstring Edge , when Evelyn hits enemies with a Basic Attack , Dash Attack , Special Attack , or EX Special Attack , an additional Lunalux Garrote will be released for a follow-up attack, dealing Fire DMG equal to 375% of Evelyn's ATK. This DMG is considered Chain Attack DMG and can trigger up to 16 times. The number of triggers will be refreshed each time Shadowstring Edge is gained. Where there is light, there will always be shadow. It silently hides, tracing the light's path, guarding each bright burst. The shadow never tries to steal the light's brilliance, but at every turn, it quietly fills those corners the light cannot reach. The two have never been separated, nor can they be — light is whole because of shadow, and shadow exists because of light. It's an eternal pursuit, an unspeakable connection.",光と影の繋がり,『連携スキル』または『終結スキル』発動時、イヴリンが「糸の鋒鋩」を獲得する、継続時間20秒。 「糸の鋒鋩」期間中、イヴリンの『通常攻撃』、『ダッシュ攻撃』、『特殊スキル』または『強化特殊スキル』が敵に命中した時、追加で『輝夜の糸・弦』を1段放って追撃し、イヴリンの攻撃力375%分の 炎属性ダメージ を与える。 該当ダメージは『連携スキル』によるダメージとみなされる、最大16回まで発動可能。 再び「糸の鋒鋩」を獲得した時、発動可能回数がリセットされる。 光あるところに影あり。 影は息を潜めて身を隠し、光の進む道を追いかける。 まばゆく輝く光の背後には、いつも影の守護があった。 影が光のまばゆさを奪うことは決してない。 その代わり、光の及ばない場所は影が埋める。 光は影によって補完され、影は光によって存在する。 今までも、これからも離れることはない。 人知れぬ絆が途絶えることはなく、影は永遠に光を追いかけるだろう。
Basic Attack: Razor Wire,"Press  to activate:  Launch up to five attacks ahead, dealing Physical DMG and Fire DMG.  When the 5th hit lands against an enemy, Evelyn will use her Lunalux Garrote to bind the primary target and enter Binding Seal.",通常攻撃：シャープ・ストリング, を押して発動：  前方に最大5段の攻撃を放ち、物理属性ダメージと炎属性ダメージを与える。  5段目の攻撃が敵に命中した時、『輝夜の糸・弦』でメインターゲットと自分を繋げて、相手と「纏わりつく牽制」状態に入る。
Passive: Bind,"When Evelyn uses her skills to deal DMG to enemies, she will accumulate Burning Embers.  When Evelyn consumes Burning Embers to activate Garrote or consumes Decibels to perform an Ultimate, she gains 1 Burning Tether Point.  Once Evelyn has 3 Burning Tether Points, her next use of Garrote will consume all Burning Tether Points to instead use a lower Interrupt Level version of Chain Attack: Lunalux - Snare.",パッシブ：拘束,イヴリンがスキルを発動して敵にダメージを与えた時、「燎火」が溜まる。  「燎火」を消費して『絞式』を発動、または「デシベル値」を消費して『終結スキル』を発動した時、「燎索ポイント」が1Pt溜まる。  「燎索ポイント」を3Pt所持している場合、次に『絞式』を発動した時、全ての「燎索ポイント」を消費し、今回のスキルが中断レベルの低い『連携スキル：輝夜の糸・絆』に変わる。
Basic Attack: Garrote - First Form,"When Burning Embers is at 50% or higher, hold  or  to activate:  Consume 50% Burning Embers to use Lunalux Garrote to perform a slashing attack, dealing Fire DMG.  During skill activation, Anti-Interrupt level increases, and DMG taken is reduced by 40%.  After using this skill, gain 1 Burning Tether Point.",通常攻撃：絞式・I型,「燎火」が50%以上溜まっている状態で  または  を長押しして発動：  「燎火」を50%消費し、『輝夜の糸・弦』で斬撃を行い、炎属性ダメージを与える。  スキル発動中、中断耐性レベルがアップし、被ダメージ-40%。  スキル発動後、「燎索ポイント」が1Pt溜まる。
Basic Attack: Garrote - Second Form,"When Burning Embers is 50% or higher, after using Basic Attack: Garrote - First Form, continue to hold  or  to activate:  Consume 50% Burning Embers to use Lunalux Garrote to perform a follow-up attack, dealing Fire DMG.  During skill activation, Anti-Interrupt level increases, and DMG taken is reduced by 40%.  After using this skill, gain 1 Burning Tether Point.",通常攻撃：絞式・II型,「燎火」が50%以上溜まっている状態で、『通常攻撃：絞式・I型』発動後、引き続き  または  を長押しして発動：  「燎火」を50%消費し、『輝夜の糸・弦』で追撃を行い、炎属性ダメージを与える。  スキル発動中、中断耐性レベルがアップし、被ダメージ-40%。  スキル発動後、「燎索ポイント」が1Pt溜まる。
Dodge: Arc Step,Press  to activate:  A quick dash dodge.  Character is invulnerable while using this skill.,回避：フォックストロット, を押して発動：  ダッシュで高速回避する。  スキル発動中、無敵効果を得る。
Dash Attack: Piercing Ambush,"Press  during a dodge to activate:  Deliver a kick to the enemy in front, causing Physical DMG.",ダッシュ攻撃：スリップ・アンブッシュ,回避時に  を押して発動：  前方の敵に蹴り技を放ち、物理属性ダメージを与える。
Dodge Counter: Strangling Reversal,"Press  during a Perfect Dodge to activate:  Use Lunalux Garrote to slash surrounding enemies, dealing Fire DMG; When the attack hits an enemy, Evelyn will use Lunalux Garrote to bind the primary target and enter Binding Seal.  Character is invulnerable while using this skill.",回避反撃：反攻の絞扼,『極限回避』後に  を押して発動：  『輝夜の糸・弦』で周囲の敵に斬撃を放ち、炎属性ダメージを与える。  攻撃が敵に命中した時、イヴリンは『輝夜の糸・弦』でメインターゲットと自分を繋げて、相手と「纏わりつく牽制」状態に入る。  スキル発動中、無敵効果を得る。
Quick Assist: Fierce Blade,"When the active character is launched, press  to activate:  Use Lunalux Garrote to slash surrounding enemies, dealing Fire DMG.  When the attack hits an enemy, Evelyn will use Lunalux Garrote to bind the primary target and enter Binding Seal.  Character is invulnerable while using this skill.",クイック支援：フィアース・ブレード,操作しているメンバーが吹き飛ばされた時に、  を押して発動：  『輝夜の糸・弦』で周囲の敵に斬撃を放ち、炎属性ダメージを与える。  攻撃が敵に命中した時、イヴリンは『輝夜の糸・弦』でメインターゲットと自分を繋げて、相手と「纏わりつく牽制」状態に入る。  スキル発動中、無敵効果を得る。
Defensive Assist: Silent Protection,"When the on-field character is about to be attacked, press  to activate:  Parries the enemy's attack, dealing massive Daze.  Character is invulnerable while using this skill.",パリィ支援：静かなる援護,出場中のメンバーが攻撃されそうになった時に、  を押して発動：  敵の攻撃をパリィし、ブレイク値を大量に蓄積させる。  スキル発動中、無敵効果を得る。
Assist Follow-Up: Course Disruption,"Press  after a Defensive Assist to activate:  Evelyn slashes with Lunalux Garrote, then triggers an explosion ahead, dealing Fire DMG.  When the attack hits an enemy, Evelyn will use Lunalux Garrote to bind the primary target and enter Binding Seal.  Character is invulnerable while using this skill.",支援突撃：軌道干渉,『パリィ支援』発動後、  を押して発動：  『輝夜の糸・弦』で斬撃を放った後、前方に爆発を起こし、炎属性ダメージを与える。  攻撃が敵に命中した時、イヴリンは『輝夜の糸・弦』でメインターゲットと自分を繋げて、相手と「纏わりつく牽制」状態に入る。  スキル発動中、無敵効果を得る。
Special Attack: Locked Position,"Before entering Binding Seal, press  or  to activate:  Use Lunalux Garrote to pull the enemy and charge forward with a kick, dealing Fire DMG.  When the attack hits the enemy, Evelyn will use Lunalux Garrote to bind the primary target and enter Binding Seal.  Anti-Interrupt level is increased while using this skill.",特殊スキル：ロック・ポジション,「纏わりつく牽制」状態ではない時、 または  を押して発動：  『輝夜の糸・弦』で敵をとらえて、距離を詰めて蹴り技を放ち、炎属性ダメージを与える。  攻撃が敵に命中した時、イヴリンは『輝夜の糸・弦』でメインターゲットと自分を繋げて、相手と「纏わりつく牽制」状態に入る。  スキル発動中、中断耐性レベルがアップする。
Special Attack: Binding Sunder - First Form,"After entering Binding Seal, press or hold  to activate:  Centered on the target affected by Binding Seal, tether surrounding enemies and detonate an explosion, dealing Fire DMG.  Binding Seal will end after detonation.  Dodge enemy attacks upon activating the skill, and if a Perfect Dodge is triggered, gain an additional 25% Burning Embers.  After tethering surrounding enemies, press  to cancel detonation and immediately follow up with the Basic Attack's 3rd hit.  Anti-Interrupt level is increased while using this skill.",特殊スキル：縛裂式・I型,「纏わりつく牽制」状態に入った後、 を短押しまたは長押しして発動：  「纏わりつく牽制」状態に入ったターゲットを中心に周囲の敵をとらえ、爆発を起こして炎属性ダメージを与え、爆発後に「纏わりつく牽制」を終える。  スキル発動時、敵の攻撃を回避することが可能。『極限回避』が発動した場合、追加で「燎火」を25%溜める。  周囲の敵をとらえた後に  を押すと、爆発をキャンセルして、そのまま『通常攻撃』3段目に繋げることが可能。  スキル発動中、中断耐性レベルがアップする。
